batch,case,cells,directions,grid,reference_case,reference_cells,reference_directions,reference_map,reference_max_distance,reference_mean_distance,rep,rsi_batch_cap_requested,rsi_batch_capacity_actual,rsi_cache_gib_s,rsi_cache_hits,rsi_cache_misses,rsi_cache_read_bytes,rsi_cache_s,rsi_cache_wall_s,rsi_direction_h2d_bytes,rsi_h2d_bytes,rsi_h2d_gib_s,rsi_h2d_s,rsi_iterations,rsi_mcell_sweeps_per_s,rsi_parallel_efficiency_mcell_sweeps_s,rsi_plan_s,rsi_samples_per_s,rsi_sweep_blocks,rsi_sweep_launches,rsi_sweep_logical_threads,rsi_sweep_s,rsi_sweep_samples_per_s,rsi_sweep_threads_per_block,rsi_tail_max_abs_vs_reference,rsi_tail_rel_l2_vs_reference,rsi_total_s,rsi_vs_si_parallel_efficiency_gain,rsi_vs_si_speedup,samples,si_cache_gib_s,si_cache_read_bytes,si_cache_s,si_h2d_bytes,si_h2d_gib_s,si_h2d_s,si_iterations,si_mcell_sweeps_per_s,si_parallel_efficiency_mcell_sweeps_s,si_plan_s,si_rel_l2_vs_reference,si_sweep_blocks,si_sweep_launches,si_sweep_logical_threads,si_sweep_s,si_sweep_threads_per_block,si_total_s,sn
128,30k_s30_r4096_b128_rep1,36470.0,960,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,2.8533603703409884,29488.0,0.0,4332082216.0,21.2297,1.41397,393216.0,4330342424.0,3.022064934646918,1.3345,24.0,18.126118641582696,18.126118641582696,1.52285,20.004884004884005,63706400.0,169425.0,16307015680.0,197.789,20.708937301872197,256.0,0.050269999999999815,0.0411563380023746,204.75,0.606842125410701,0.0832068376068376,4096,1.1864895284695531,141010856.0,0.110685,140977064.0,2.701367856565228,0.0486032,14.0,29.86957872991304,29.86957872991304,0.199904,0.03913074774873043,13692.0,406.0,3469312.0,16.4099,256.0,17.0366,30
256,30k_s30_r4096_b256_rep1,36470.0,960,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,2.656544035474037,15334.0,0.0,2252719268.0,11.8817,0.789751,393216.0,2251814562.0,3.03164652297258,0.691758,24.0,20.55361711641986,20.55361711641986,0.8806,22.752774660874785,48719104.0,66603.0,12468813824.0,174.429,23.482333786239675,256.0,0.050269999999999815,0.0411563380023746,180.022,0.6771172880001114,0.09324304807190231,4096,1.2436583753198718,141010856.0,0.105597,140977064.0,2.6425771056609424,0.0496845,14.0,30.3545891984617,30.3545891984617,0.196961,0.03913074774873043,13692.0,406.0,3469312.0,16.1477,256.0,16.7858,30
64,30k_s30_r4096_b64_rep1,36470.0,960,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,3.114214015377851,49009.0,0.0,7199902992.0,32.1574,2.15317,393216.0,7197011461.0,3.0175664238873905,2.22124,24.0,16.42453216052776,16.42453216052776,2.39299,18.06418607522922,71871440.0,378170.0,18398095360.0,218.28,18.764889133223384,256.0,0.050269999999999815,0.0411563380023746,226.747,0.5362670226969292,0.07338178674910803,4096,1.347027840377753,141010856.0,0.0974936,140977064.0,2.692283383220917,0.0487672,14.0,30.62752596258389,30.62752596258389,0.184193,0.03913074774873043,13692.0,406.0,3469312.0,16.0038,256.0,16.6391,30
128,30k_s30_r512_b128_rep1,36470.0,960,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,1.9993700698213333,3679.0,0.0,540482344.0,3.70511,0.251761,49152.0,540265283.0,3.0012063866374006,0.167653,24.0,16.228787467272156,16.228787467272156,0.346356,17.835868209655057,7779456.0,20734.0,1991294976.0,27.6141,18.54125247609011,256.0,0.07425999999999999,0.05971821545287358,28.7062,0.5607834920772877,0.6122440448404874,512,1.2667875011686474,141010856.0,0.103669,140977064.0,2.584625967424453,0.0507985,14.0,28.939488584367048,28.939488584367048,0.195892,0.03913074774873043,13692.0,406.0,3469312.0,16.9373,256.0,17.5752,30
256,30k_s30_r512_b256_rep1,36470.0,960,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,1.5326255086445495,1914.0,0.0,281186272.0,2.50294,0.170867,49152.0,281073346.0,3.05311670883951,0.0857386,24.0,19.357491933358965,19.357491933358965,0.262026,21.30430621611388,5875488.0,8066.0,1503694848.0,23.1509,22.115770877158123,256.0,0.07425999999999999,0.05971821545287358,24.0327,0.6311643546100955,0.6905383082217147,512,1.2125514141289726,141010856.0,0.108306,140977064.0,2.656414015506327,0.0494257,14.0,30.66949486606724,30.66949486606724,0.198465,0.03913074774873043,13692.0,406.0,3469312.0,15.9819,256.0,16.5955,30
64,30k_s30_r512_b64_rep1,36470.0,960,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,2.474110251450099,6092.0,0.0,894975004.0,4.9463,0.336893,49152.0,894615576.0,3.0151146679239518,0.276333,24.0,14.875338073330546,14.875338073330546,0.425001,16.31388942879083,8840376.0,46578.0,2262998016.0,30.1266,16.99494798616505,256.0,0.07425999999999999,0.05971821545287358,31.3843,0.48256851325501626,0.525635429179558,512,1.3516083605588587,141010856.0,0.0971632,140977064.0,2.731627349041525,0.0480648,14.0,30.825339127481747,30.825339127481747,0.182526,0.03913074774873043,13692.0,406.0,3469312.0,15.9011,256.0,16.4967,30
128,30k_s30_r64_b128_rep1,36470.0,960,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,64.0,1.0015060387589332,764.0,0.0,112239512.0,1.49937,0.104374,6144.0,112194436.0,2.986908016404007,0.0349824,24.0,17.047138518468927,17.047138518468927,0.176106,18.005294681967417,1126776.0,5928.0,288439296.0,3.28606,19.47621163338466,256.0,0.09004200000000001,0.08515150455770269,3.55451,0.5372686873815886,4.512042447482212,64,1.303373331004203,141010856.0,0.100759,140977064.0,2.6275104805383114,0.0499694,14.0,31.729261203643166,31.729261203643166,0.189463,0.03913074774873043,13692.0,406.0,3469312.0,15.4481,256.0,16.0381,30
256,30k_s30_r64_b256_rep1,36470.0,960,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,64.0,1.0209819138863374,764.0,0.0,112239512.0,1.47264,0.102383,6144.0,112194436.0,2.930365393804695,0.0356574,24.0,17.14507129761974,17.14507129761974,0.176067,18.09637450447037,1126776.0,5928.0,288439296.0,3.26729,19.58809900559791,256.0,0.09004200000000001,0.08515150455770269,3.53662,0.5496840325949466,4.609768649162194,64,1.3619064224648574,141010856.0,0.0964285,140977064.0,2.6897297306321217,0.0488135,14.0,31.190775574617557,31.190775574617557,0.182408,0.03913074774873043,13692.0,406.0,3469312.0,15.7148,256.0,16.303,30
64,30k_s30_r64_b64_rep1,36470.0,960,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,0.8326922689424768,764.0,0.0,112239512.0,1.82584,0.125534,6144.0,112194436.0,3.010262193340772,0.034711,24.0,17.10570078874805,17.10570078874805,0.198106,17.947682505496477,1126776.0,5928.0,288439296.0,3.27481,19.54311853206751,256.0,0.09004200000000001,0.08515150455770269,3.56592,0.5514335182804498,4.599289944810876,64,1.2775208998098455,141010856.0,0.102798,140977064.0,2.669039459874717,0.0491919,14.0,31.020422628804322,31.020422628804322,0.19097,0.03913074774873043,13692.0,406.0,3469312.0,15.8011,256.0,16.4007,30
128,30k_s30_r8_b128_rep1,36470.0,960,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,8.0,1.1940138787046208,0.0,0.0,25412020.0,0.0198212,0.0,768.0,25405941.0,2.766454579883588,0.00855287,24.0,6.08107826449439,6.08107826449439,0.0416231,6.519011066021285,49140.0,6160.0,12577280.0,1.15148,6.947580505089102,256.0,0.27462999999999993,0.29437633575369176,1.22718,0.19601978075420948,13.267083883374891,8,1.2777819303798759,141010856.0,0.102777,140977064.0,2.6940069395562025,0.048736,14.0,31.02277862518117,31.02277862518117,0.189448,0.03913074774873043,13692.0,406.0,3469312.0,15.7999,256.0,16.2811,30
256,30k_s30_r8_b256_rep1,36470.0,960,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,8.0,1.2068980444567983,0.0,0.0,25412020.0,0.0196096,0.0,768.0,25405941.0,2.7918766137362927,0.00847499,24.0,6.144795268266142,6.144795268266142,0.0412223,6.5781359207334615,49140.0,6160.0,12577280.0,1.13954,7.020376643206908,256.0,0.27462999999999993,0.29437633575369176,1.21615,0.20074390919644264,13.667146322410888,8,1.2594496509993238,141010856.0,0.104273,140977064.0,2.575338252867423,0.0509817,14.0,30.610120590274096,30.610120590274096,0.195225,0.03913074774873043,13692.0,406.0,3469312.0,16.0129,256.0,16.6213,30
64,30k_s30_r8_b64_rep1,36470.0,960,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,8.0,0.0,0.0,0.0,0.0,4.89e-05,0.0,768.0,25405941.0,2.8328705553106546,0.00835235,24.0,5.996916857935665,5.996916857935665,0.104147,6.118968036040722,49140.0,6160.0,12577280.0,1.16764,6.851426809633106,256.0,0.27462999999999993,0.29437633575369176,1.30741,0.19487782437835535,12.911022556045923,8,0.6037338107916942,141010856.0,0.217524,140977064.0,2.771172868222164,0.0473789,14.0,30.77270016260367,30.77270016260367,0.301404,0.03913074774873043,13692.0,406.0,3469312.0,15.9283,256.0,16.88,30
128,30k_s316_r8192_b128_rep1,36470.0,100488,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,0.23227985772430615,107494.0,86223.0,15791380212.0,188.669,63.3153,786432.0,28446493985.0,3.0100975667193395,8.80133,24.0,97.29807080892499,97.29807080892499,42.3837,66.45359118711164,160194384.0,418301.0,41009178624.0,73.6941,111.1622232987444,256.0,0.005294000000000021,0.006588078978840834,123.274,0.4963917241122085,2.948829436864221,8192,0.49031878606584267,771308088.0,1.46504,70468466696.0,3.066841460432432,21.3995,14.0,196.01066271389112,196.01066271389112,93.3519,0.0,1410612.0,15414.0,360579072.0,261.757,256.0,363.514,316
128,30k_s70_r1024_b128_rep1,36470.0,5040,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,1.974010673322697,18410.0,0.0,2704538908.0,19.1365,1.27598,98304.0,2703452718.0,3.046139429773121,0.82655,24.0,33.59823665684532,33.59823665684532,1.59777,35.131055303965965,18287920.0,48080.0,4681472000.0,26.6766,38.38570132625597,256.0,0.049209999999999976,0.04013119606015082,29.148,0.43608767978825846,1.2249931384657609,1024,0.6887459028627233,740289608.0,1.00102,740112248.0,2.6413367731139235,0.26096,14.0,77.04468209961557,77.04468209961557,1.39694,0.014890467939160282,71064.0,1148.0,18120704.0,33.4004,256.0,35.7061,70
256,30k_s70_r1024_b256_rep1,36470.0,5040,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,1.2548166506717775,14225.0,0.0,2089738484.0,22.0353,1.551,98304.0,2088899209.0,3.032385410172981,0.641554,24.0,38.074566594308486,38.074566594308486,1.55901,39.61391903131589,16339488.0,21691.0,4182478848.0,23.5403,43.49987043495623,256.0,0.049209999999999976,0.04013119606015082,25.8495,0.49774800724570156,1.3747267838836341,1024,1.178397266125156,740289608.0,0.585073,740112248.0,2.5274856326634385,0.272715,14.0,76.49365952260634,76.49365952260634,0.977469,0.014890467939160282,71064.0,1148.0,18120704.0,33.641,256.0,35.536,70
64,30k_s70_r1024_b64_rep1,36470.0,5040,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,1.8835818520142982,20773.0,372.0,3051680548.0,17.727,1.50888,98304.0,3105082073.0,3.032530306729761,0.953604,24.0,32.51527184737222,32.51527184737222,1.47783,34.168412903914685,19294464.0,100967.0,4939259904.0,27.5651,37.14842318729117,256.0,0.049209999999999976,0.04013119606015082,29.9692,0.4409530467849554,1.2573008288509537,1024,0.48243201970712074,740289608.0,1.42911,740112248.0,2.6585845646064077,0.259267,14.0,73.73862610644193,73.73862610644193,1.82929,0.014890467939160282,71064.0,1148.0,18120704.0,34.8979,256.0,37.6803,70
128,30k_s70_r4096_b128_rep1,36470.0,5040,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,2.890766386069772,73554.0,0.0,10805579888.0,52.7675,3.48125,393216.0,10801240202.0,2.984456473447492,3.37061,24.0,38.717868779340954,38.717868779340954,4.28391,40.94771568529441,74456240.0,195460.0,19059988480.0,92.5967,44.23483774259774,256.0,0.02454999999999985,0.019451562454056076,100.03,0.4893215622669265,0.34521243626911924,4096,0.8682912383346746,740289608.0,0.794029,740112248.0,2.662456040448876,0.25889,14.0,79.1256134309083,79.1256134309083,1.17801,0.014890467939160282,71064.0,1148.0,18120704.0,32.522,256.0,34.5316,70
256,30k_s70_r4096_b256_rep1,36470.0,5040,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,2.574621865445017,56750.0,0.0,8336950436.0,45.652,3.01574,393216.0,8333602186.0,3.062394685756161,2.53438,24.0,43.64434034617005,43.64434034617005,3.44865,46.365997061373825,67860480.0,89785.0,17370808320.0,82.1446,49.863289857154335,256.0,0.02454999999999985,0.019451562454056076,88.3406,0.5603395677849055,0.3945479202088281,4096,1.2852413128965174,740289608.0,0.536435,740112248.0,2.652405402341198,0.259871,14.0,77.88909235644691,77.88909235644691,0.910159,0.014890467939160282,71064.0,1148.0,18120704.0,33.0383,256.0,34.8546,70
64,30k_s70_r4096_b64_rep1,36470.0,5040,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,2.9147144784032637,84659.0,37.0,12436982068.0,58.6626,3.97392,393216.0,12437421160.0,3.021184372578118,3.83401,24.0,37.32595604150767,37.32595604150767,4.90722,39.260416566822265,77895184.0,407327.0,19940747264.0,96.0497,42.64458920746239,256.0,0.02454999999999985,0.019451562454056076,104.329,0.4797153661781632,0.33889522568029984,4096,0.6867768616916629,740289608.0,1.00389,740112248.0,2.693606950916816,0.255896,14.0,77.80854788721747,77.80854788721747,1.38741,0.014890467939160282,71064.0,1148.0,18120704.0,33.0725,256.0,35.3566,70
128,30k_s70_r512_b128_rep1,36470.0,5040,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,128.0,0.9516852196442533,9225.0,0.0,1355206552.0,19.092,1.32621,49152.0,1354662277.0,3.0146921443133015,0.418493,24.0,22.955811904517983,22.955811904517983,1.20677,23.957363379859903,8540368.0,22577.0,2186160128.0,19.522,26.226821022436226,256.0,0.04950999999999994,0.03764022864884934,21.3713,0.30353352610381307,1.6801832363964755,512,1.1785281973642128,740289608.0,0.585008,740112248.0,2.6150519734270024,0.263583,14.0,75.6285877187311,75.6285877187311,0.97675,0.014890467939160282,71064.0,1148.0,18120704.0,34.0258,256.0,35.9077,70
256,30k_s70_r512_b256_rep1,36470.0,5040,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,256.0,0.5798825416376593,7142.0,0.0,1049205184.0,23.8409,1.68508,49152.0,1048783806.0,2.177692439310234,0.448528,24.0,25.19825243045989,25.19825243045989,1.68174,25.57940857609624,7172448.0,9636.0,1835839488.0,17.7847,28.788790364751723,256.0,0.04950999999999994,0.03764022864884934,20.0161,0.3293721588789018,1.8176068265046637,512,0.4851205142758135,740289608.0,1.42119,740112248.0,2.6396374357089605,0.261128,14.0,76.5038930923253,76.5038930923253,1.82916,0.014890467939160282,71064.0,1148.0,18120704.0,33.6365,256.0,36.3814,70
64,30k_s70_r512_b64_rep1,36470.0,5040,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,0.4143262332382951,7819.0,2757.0,1148651932.0,10.4231,2.58194,49152.0,1553055872.0,3.0174740126689343,0.47934,24.0,21.096843076517498,21.096843076517498,1.04223,22.40768863816397,9322128.0,48909.0,2386372608.0,21.2422,24.10296485298133,256.0,0.04950999999999994,0.03764022864884934,22.8493,0.27836628884731246,1.5776850931976034,512,0.9075965042528498,740289608.0,0.759642,740112248.0,2.622643803027964,0.26282,14.0,75.7880674555725,75.7880674555725,1.13996,0.014890467939160282,71064.0,1148.0,18120704.0,33.9542,256.0,36.049,70
128,30k_s70_r64_b128_rep1,36470.0,5040,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,64.0,0.6718356023345148,1317.0,0.0,193480068.0,3.96878,0.268209,6144.0,193402365.0,3.0403230809102486,0.0592437,24.0,24.75678494561879,24.75678494561879,0.462043,22.85877562683049,1176464.0,6167.0,301164544.0,2.26273,28.28441749568,256.0,0.07349000000000006,0.07850475743741245,2.7998,0.32434049399901643,12.728087720551468,64,1.1083453211044145,740289608.0,0.622052,740112248.0,2.6618596950422844,0.258948,14.0,76.32961472178637,76.32961472178637,1.00268,0.014890467939160282,71064.0,1148.0,18120704.0,33.7133,256.0,35.6361,70
256,30k_s70_r64_b256_rep1,36470.0,5040,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,64.0,0.6228908445214317,1317.0,0.0,193480068.0,4.28333,0.289284,6144.0,193402365.0,2.945736246173462,0.061146,24.0,23.497548227970757,23.497548227970757,0.537394,21.303650247322064,1176464.0,6167.0,301164544.0,2.38399,26.845750191905168,256.0,0.07349000000000006,0.07850475743741245,3.00418,0.30987574623723624,11.946521180488519,64,1.0560044719791621,740289608.0,0.652884,740112248.0,2.640233977652688,0.261069,14.0,75.82893631817633,75.82893631817633,1.02821,0.014890467939160282,71064.0,1148.0,18120704.0,33.9359,256.0,35.8895,70
64,30k_s70_r64_b64_rep1,36470.0,5040,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,64.0,0.16876375033302174,737.0,580.0,108261324.0,3.87225,0.59744,6144.0,193402365.0,3.0195433553700752,0.0596514,24.0,24.62889099926137,24.62889099926137,0.791728,20.40016192628529,1176464.0,6167.0,301164544.0,2.27448,28.138299743238015,256.0,0.07349000000000006,0.07850475743741245,3.13723,0.3243742996829416,11.435788896574365,64,0.9871346808483599,740289608.0,0.698434,740112248.0,2.6518135502841527,0.259929,14.0,75.92738087861702,75.92738087861702,1.07992,0.014890467939160282,71064.0,1148.0,18120704.0,33.8919,256.0,35.8767,70
128,30k_s70_r8_b128_rep1,36470.0,5040,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,128.0,8.0,0.3801804687686574,0.0,0.0,27614892.0,0.0676478,0.0,768.0,27608288.0,2.714988998527594,0.00947047,24.0,95.0353146834165,95.0353146834165,0.108024,42.19119997046616,51096.0,6387.0,13080576.0,0.0736804,108.57704355568103,256.0,0.156408,0.18626165509687412,0.189613,1.2187182243650063,185.2235869903435,8,0.8236940857848598,740289608.0,0.83702,740112248.0,2.62157649960563,0.262927,14.0,77.97972721129459,77.97972721129459,1.22766,0.014890467939160282,71064.0,1148.0,18120704.0,32.9999,256.0,35.1208,70
256,30k_s70_r8_b256_rep1,36470.0,5040,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,256.0,8.0,0.4747469637007572,0.0,0.0,27614892.0,0.0541728,0.0,768.0,27608288.0,2.737410369628722,0.0093929,24.0,94.38583910475364,94.38583910475364,0.0819353,48.648780131838194,51096.0,6387.0,13080576.0,0.0741874,107.83502319800937,256.0,0.156408,0.18626165509687412,0.164444,1.2414268634905254,218.64829364403684,8,0.8408389550177184,740289608.0,0.819953,740112248.0,2.667948785253775,0.258357,14.0,76.03012459338004,76.03012459338004,1.20374,0.014890467939160282,71064.0,1148.0,18120704.0,33.8461,256.0,35.9554,70
64,30k_s70_r8_b64_rep1,36470.0,5040,30k,30k_s316_r8192_b128_rep1,36470.0,100488,same_mesh_cell_order,0.0,0.0,1,64.0,8.0,0.0,0.0,0.0,0.0,4.4528e-05,0.0,768.0,27608288.0,2.6287873719597363,0.00978102,24.0,104.51962474531491,104.51962474531491,0.1667,33.233218263315095,51096.0,6387.0,13080576.0,0.0669945,119.41278761689392,256.0,0.156408,0.18626165509687412,0.240723,1.3468625178541667,149.75262023155247,8,0.42516553014531533,740289608.0,1.6216,740112248.0,2.638970436961835,0.261194,14.0,77.60229671535927,77.60229671535927,2.00207,0.014890467939160282,71064.0,1148.0,18120704.0,33.1604,256.0,36.0489,70
