face_id,left_cell,right_cell,nx,ny,nz,area,fx,fy,fz,bc_type,bc_value
5273,1578,3492,0.5407775736534024,0.8411656292511831,-0.0,0.0054584197892950815,0.9281729459762573,0.8665020882956233,0.6707011524005516,internal,0.0
5274,1579,2975,0.8164965809276595,0.4082485759635248,0.4082480049641347,0.004448500030375303,0.6507708430290222,0.8185645540555319,0.8443062901496887,internal,0.0
5275,1579,4715,0.0,-0.7071067811865476,0.7071067811865476,0.002568344486142463,0.6507708430290222,0.7617437243461609,0.8443062901496887,internal,0.0
5276,1580,-1,1.0,-0.0,-0.0,0.005422733278619532,1.0,0.5135452627208307,0.44452586132500804,example1,0.0
5277,1580,2575,-0.022985532111394882,0.43545743704878187,0.8999158215258037,0.006013689689275327,0.9640864729881287,0.5361264109826774,0.4686678274050223,internal,0.0
5278,1580,4041,-0.5371004890050318,-0.8434582504929067,-0.010062026933029228,0.006935130237226985,0.9640864729881287,0.5030714996481476,0.4486766789972528,internal,0.0
5279,1580,4816,-0.2423730569124612,0.5020734940743797,-0.8301671565599621,0.006434888429013114,0.9640864729881287,0.536558197944534,0.4324729058591759,internal,0.0
5280,1581,3273,-0.26986853977136593,-0.0,-0.962897175840531,0.004768347867395605,0.9281729459762573,0.8396557094603674,0.1097752366341011,internal,0.0
5281,1581,1704,0.2216533062918015,0.6913876594877443,-0.6876430150288534,0.005765130502410144,0.9640864729881287,0.871071876705578,0.1243736628964305,internal,0.0
5282,1581,4972,0.3164433979164506,-0.6725884889917675,0.6689456632573844,0.005926268661953775,0.9640864729881287,0.8426614817191074,0.1243736628964305,internal,0.0
5283,1581,3266,-0.3765664746555403,0.0,0.926389599555985,0.0049562610559759105,0.9281729459762573,0.8641859386621924,0.1344390482105716,internal,0.0
5284,1582,4973,-0.5944129383103346,0.3820855825306486,-0.7075901825149139,0.007533703420766231,0.9640864729881287,0.6952952586974582,0.43358117206605734,internal,0.0
5285,1582,4344,0.42073974581957546,-0.9013786825705838,0.10244284696843206,0.007982453103577297,0.9640864729881287,0.6673699754945955,0.46029158802109077,internal,0.0
5286,1582,-1,1.0,0.0,0.0,0.00620297408857211,1.0,0.7145617848853002,0.4556050403322789,example1,0.0
5287,1583,2857,-0.05032277536514818,0.7309236633592119,0.6806013639577123,0.005611249219033328,0.9139677286148071,0.5958615161659013,0.1622933361632057,internal,0.0
5288,1583,2941,-0.5291696031043901,-0.27391700655244056,-0.8030871712782446,0.006411220755055635,0.9139677286148071,0.5750593741734825,0.12560490014000306,internal,0.0
5289,1583,3995,-0.2919520235883715,-0.8320008731085986,0.47173993160340416,0.009945305139346054,0.9498812556266785,0.5512292203984354,0.1538524069276238,internal,0.0
5290,1584,-1,1.0,0.0,0.0,0.005401444351841946,1.0,0.7208216780648851,0.03240866611105176,example1,0.0
5291,1584,4048,-0.4879738502603192,0.7436301693721992,0.45705108320798643,0.00594481932121909,0.9696874836325354,0.737967489688894,0.03240866611105176,internal,0.0
5292,1584,-1,0.0,0.0,-1.0,0.005052086061244076,0.9696874836325354,0.7208495153277129,0.0,example1,0.0
5293,1585,2441,0.0,1.0,-0.0,0.007264370130116049,0.8354385495185852,0.7191280722618103,0.7164594133694967,internal,0.0
5294,1585,5147,0.7071062866863972,0.0,0.707107275686352,0.005136678195598611,0.8638489842414856,0.6907176772753397,0.7448698480923971,internal,0.0
5295,1585,4001,-0.7071062866863972,-0.707107275686352,-0.0,0.010273363575653928,0.8354385495185852,0.6907176772753397,0.7164594133694967,internal,0.0
5296,1586,2254,0.02885736664660133,-0.9995835394754276,-0.0,0.0045933416404095526,0.9281729459762573,0.46447116997545734,0.5933488422039898,internal,0.0
5297,1586,5227,-1.0,0.0,-0.0,0.0036321787148363427,0.892259418964386,0.4918447732925415,0.6028177539507548,internal,0.0
5298,1587,4173,-8.442821395361798e-17,-0.7071067811865476,0.7071067811865475,0.002568340893912854,0.3098458250363667,0.2503562569618225,0.1624562442302704,internal,0.0
5299,1587,3143,0.816496580927726,0.4082482904638631,0.408248290463863,0.004448496919413931,0.3098458250363667,0.3071770866711934,0.1624562442302704,internal,0.0
5300,1587,2278,-1.0,-0.0,-0.0,0.007264365049937994,0.295640617609024,0.2929718792438507,0.14825103680292767,internal,0.0
5301,1587,3697,0.7071067811865477,0.0,-0.7071067811865474,0.005136681787825709,0.3098458250363667,0.278766671816508,0.13404582937558493,internal,0.0
5302,1588,4814,0.0,1.0,0.0,0.003632177444792717,0.7786177198092142,0.5486655831336975,0.7732802430788676,internal,0.0
5303,1588,4020,0.0,0.31622803139339817,0.9486832095916192,0.00574298000870243,0.7360021074612936,0.5060499707857767,0.8158958554267883,internal,0.0
5304,1588,1936,0.7071067811865476,-0.7071067811865476,-0.0,0.007705015497283111,0.764412502447764,0.5060499707857767,0.7874854604403178,internal,0.0
5305,1588,1618,-0.7071067811865476,0.0,-0.7071067811865476,0.007705015497283111,0.7360021074612936,0.5060499707857767,0.7874854604403178,internal,0.0
5306,1589,5439,-0.16290182052398725,0.09278320833331682,0.9822699593906693,0.005420669625993957,0.8671586807463055,0.963196853796641,0.7053439916069207,internal,0.0
5307,1589,4328,0.13602271061867602,0.5556800906559445,-0.8201935497457592,0.006491834683466857,0.8671586807463055,0.963196853796641,0.6769335568840203,internal,0.0
5308,1589,2652,-0.7893428798054322,-0.6139526187748262,-0.0,0.0059608699121923995,0.8636338513323899,0.9263937075932821,0.6798253411901459,internal,0.0
5309,1590,2247,0.7071066575616074,-0.0,-0.707106904811466,0.005136680889766816,0.8354385495185852,0.6907176772753397,0.48917611440022785,internal,0.0
5310,1590,3000,-0.9486833643946315,-0.0,-0.31622756698441534,0.005742980410325393,0.7928229173024496,0.6765124797821045,0.5033813118934631,internal,0.0
5311,1590,4518,-0.2357020909835091,0.9428091056839016,0.23570217340008381,0.0077050255255854344,0.82123335202535,0.7049228747685751,0.5317917366822561,internal,0.0
5312,1590,3655,0.40824792169342405,-0.8164969140105237,0.4082479930682956,0.008896994098075928,0.82123335202535,0.6765124797821045,0.5317917366822561,internal,0.0
5313,1591,-1,-0.0,-0.0,1.0,0.0049977308204462575,0.6830646559744532,0.6094470663892742,1.0,example1,0.0
5314,1591,3960,-0.8054024892263089,-0.22052899177605015,-0.5501761482782623,0.007351078402163448,0.6761737662210181,0.612447444589941,0.9623073140780131,internal,0.0
5315,1591,2146,0.6987006868545012,-0.6916677743600234,-0.18279234147223025,0.006112014893456789,0.7106550190373296,0.6027190152667076,0.9623073140780131,internal,0.0
5316,1591,5023,0.27143768638494375,0.9620783763892387,0.026958859290321716,0.00607914052559699,0.7010974565268318,0.6376245602242984,0.9623073140780131,internal,0.0
5317,1592,3275,-1.0,0.0,0.0,0.007264368860070647,0.636565625667572,0.463434358437856,0.8301010727882385,internal,0.0
5318,1593,4111,0.0,0.0,1.0,0.003632177444792717,0.7786177198092142,0.8611801664034525,0.6312281489372253,internal,0.0
5319,1593,3227,0.7071067811865475,0.0,-0.7071067811865475,0.005136674603371514,0.7786177198092142,0.832769771416982,0.6028177539507548,internal,0.0
5320,1593,4950,-0.0,0.7071067811865475,-0.7071067811865475,0.005136674603371514,0.7502073248227438,0.8611801664034525,0.6028177539507548,internal,0.0
5321,1593,4953,-0.5773502691896258,-0.5773502691896258,0.5773502691896258,0.006291115876486686,0.7502073248227438,0.832769771416982,0.6028177539507548,internal,0.0
5322,1594,1639,-0.5845319979473725,0.1774129561778581,0.791736690040247,0.005875861123602232,0.8732321423073275,0.963196853796641,0.25976172190289865,internal,0.0
5323,1594,3440,0.5435017509311223,0.4033252710604864,-0.7361620558401456,0.006319443932528885,0.8732321423073275,0.963196853796641,0.23135129711410574,internal,0.0
5324,1594,3073,-0.8422223051823629,-0.5391304004165477,-0.0,0.005586611217079878,0.8687006805800951,0.9263937075932821,0.23625263696150545,internal,0.0
5325,1595,2422,-0.6767129603101278,0.6767131969325656,0.29003244378105353,0.00712102530286512,0.5969213044937143,0.49286657119949534,0.9246146281560262,internal,0.0
5326,1595,2372,0.0,0.0,-1.0,0.0036321812549244825,0.6081552108128866,0.4918447732925415,0.8869219422340393,internal,0.0
5327,1596,3064,0.0,0.0,-1.0,0.0036321799848799685,0.3524614473183949,0.8611801664034525,0.3755343854427338,internal,0.0
5328,1596,4123,-0.7071065339364291,-0.7071070284365795,0.0,0.005136683583938936,0.3240510324637094,0.8611801664034525,0.40394482016563416,internal,0.0
5329,1597,3267,-0.0,-1.0,-0.0,0.003632185065058025,0.8638489842414856,0.6338968873023987,0.14825103680292767,internal,0.0
5330,1597,4897,1.0,0.0,0.0,0.003632179984879969,0.892259418964386,0.6623072822888693,0.14825103680292767,internal,0.0
5331,1597,3260,-0.577349865432085,0.5773506729471667,0.5773502691893434,0.006291124675610114,0.8638489842414856,0.6623072822888693,0.14825103680292767,internal,0.0
5332,1597,5128,0.0,0.0,-1.0,0.00363218252496722,0.8638489842414856,0.6623072822888693,0.1198406219482422,internal,0.0
5333,1598,3640,-0.3162278987050654,-0.0,-0.9486832538210943,0.005742986434675131,0.5939499934514364,0.2503562569618225,0.8158958554267883,internal,0.0
5334,1598,2234,-0.0,0.7071070284364065,0.707106533936602,0.007705027172025102,0.5939499934514364,0.2503562569618225,0.8443062901496887,internal,0.0
5335,1598,2102,1.0,0.0,0.0,0.0036321850650580245,0.636565625667572,0.23615104953447977,0.8301010727882385,internal,0.0
5336,1599,5210,-0.2479786292303272,0.5619458423056801,0.7891282974018912,0.0070529901445752765,0.9640864729881287,0.7199794055026856,0.22703682617779442,internal,0.0
5337,1599,-1,1.0,0.0,0.0,0.005212273209400821,1.0,0.7024120162887245,0.21719943236178743,example1,0.0
