face_id,left_cell,right_cell,nx,ny,nz,area,fx,fy,fz,bc_type,bc_value,source_fraction
10703,2834,32400,-0.31622783236098445,-0.9486832759357957,-0.0,0.002871493819772133,0.33825622995694477,0.19353542725245157,0.38973960280418396,internal,0.0,1.0
10704,2834,22554,-0.18491104537450892,0.8618771294451819,0.47220304852662653,0.002959127565680283,0.3489918706532083,0.2045296197327542,0.40228714859624887,internal,0.0,1.0
10705,2834,18671,0.023815602462401695,0.741726626062532,-0.670279366584744,0.00208466667355893,0.3489918706532083,0.2045296197327542,0.3738767138733485,internal,0.0,1.0
10706,2834,20699,0.7154696265111202,-0.6986438388335203,0.0,0.001964547470618627,0.3702996768271687,0.19742701601908283,0.39518453991552377,internal,0.0,1.0
10707,2835,24096,0.0,-0.7071069048115094,-0.707106657561564,0.0025683413429414374,0.4234874844551086,0.3639979163805644,0.2192770789066951,internal,0.0,1.0
10708,2835,4992,0.7517009256256474,-0.09978989443478757,0.6519108032409333,0.003141171752726601,0.44009743870015483,0.38423208987585067,0.23598117883264771,internal,0.0,1.0
10709,2835,16326,0.0,0.6366302598408705,-0.7711691852343074,0.00335448528562051,0.4258922312728121,0.3984372973031934,0.22177596643825126,internal,0.0,1.0
10710,2836,16803,-0.9525307225769573,-0.3044424782237517,0.0,0.0027424618279388705,0.45132591622827184,0.2512311917306853,0.3887022846122245,internal,0.0,1.0
10711,2836,21791,-0.7071067811865475,0.7071067811865475,-0.0,0.00128417224307123,0.4518978893756866,0.2787666618824005,0.38973960280418396,internal,0.0,1.0
10712,2836,20213,0.9513028783456183,-0.03131332053880437,0.3066631859356052,0.0028102501213350334,0.45842852490899694,0.2583338004114104,0.3958048932929496,internal,0.0,1.0
10713,2837,16881,-0.7071067811865476,-0.0,0.7071067811865476,0.001284170671470699,0.1251780986785889,0.2645614594221115,0.2050718665122986,internal,0.0,1.0
10714,2837,25306,-2.472499454738903e-07,0.7071066575615423,-0.7071069048114879,0.001284170671470758,0.13228070239226028,0.2716640631357829,0.1837640553712845,internal,0.0,1.0
10715,2837,10928,-0.40824812392234716,-0.8164966760942868,-0.4082482666722113,0.0022242482004602563,0.13938330610593164,0.2503562519947688,0.1908666590849559,internal,0.0,1.0
10716,2837,7738,0.816496580927726,0.408248290463863,0.408248290463863,0.0022242484597069655,0.146485909819603,0.2574588606754939,0.19796926279862725,internal,0.0,1.0
10717,2838,13939,0.7071070284365795,-0.0,-0.7071065339364292,0.0012841708959847355,0.5868474046389262,0.3853057324886322,0.07012239595254262,internal,0.0,1.0
10718,2838,26538,-0.2357024893307519,0.9428089683227839,0.235702324497266,0.0019262551465680131,0.579744795958201,0.3924083411693573,0.09143020709355672,internal,0.0,1.0
10719,2838,8045,0.40824857596350816,-0.816496295427931,0.40824857596350805,0.002224248459707238,0.579744795958201,0.3782031238079071,0.09143020709355672,internal,0.0,1.0
10720,2838,29806,-0.9486832317063637,-0.0,-0.3162279650492186,0.0014357473115097147,0.5655395984649658,0.3782031238079071,0.07722499966621399,internal,0.0,1.0
10721,2839,-1,-0.0,-1.0,-0.0,0.0014983138473779302,0.3547261697292408,0.0,0.5294117647058808,example1,0.0,0.0
10722,2839,29351,0.47643727783244744,0.3033646010437704,0.825213571825598,0.0018083338120395375,0.36199908861989005,0.01952863981326421,0.5376414773510941,internal,0.0,1.0
10723,2839,17958,-0.9371206763916402,0.34900549835106415,5.306106054089711e-15,0.0018387336028864258,0.34501819834960684,0.01952863981326421,0.5278375557824667,internal,0.0,1.0
10724,2839,12295,0.49219884792931407,0.17595788242703855,-0.8525134120404491,0.0017504259557799813,0.3619990886198899,0.01952863981326421,0.5180336342138392,internal,0.0,1.0
10725,2840,34935,-0.267260707902526,-0.8017836189351143,-0.5345229110325883,0.0016987988401339943,0.6933864951133728,0.7191280722618103,0.7306646307309469,internal,0.0,1.0
10726,2840,16627,-0.7071067811865476,0.7071067811865476,0.0,0.0038525131369828293,0.6862838864326477,0.7262306809425354,0.7661776343981425,internal,0.0,1.0
10727,2840,35007,0.7071067811865476,0.7071067811865476,-0.0,0.0019262565684914146,0.707591712474823,0.7333332896232605,0.7448698480923971,internal,0.0,1.0
10728,2841,8143,0.40824788600614814,0.4082483142554152,-0.8164967712606847,0.0011121249427822465,0.29564061760902405,0.2645614594221115,0.10563541452089946,internal,0.0,1.0
10729,2841,28436,0.9486832317063637,0.31622796504921863,-0.0,0.0014357463074512957,0.3098458349704742,0.2503562569618225,0.11984062194824219,internal,0.0,1.0
10730,2841,28440,-0.707106410311533,-0.7071071520613675,0.0,0.001284170671470874,0.30274322628974915,0.2432536482810974,0.11273801823457082,internal,0.0,1.0
10731,2841,4320,-0.7071065339366036,-1.139780290563011e-15,0.707107028436405,0.0012841711204993978,0.29564061760902405,0.2645614594221115,0.11984062194824219,internal,0.0,1.0
10732,2842,29844,0.0,0.9694083089086063,0.24545372398673496,0.0012290714330082482,0.3333472971822696,0.5320771589618002,0.03727812568346659,internal,0.0,1.0
10733,2842,7777,0.7951598024620116,0.4590857260002052,-0.39618327164513073,0.0017911939957777074,0.34534487478873205,0.5198156705617948,0.018639062841733296,internal,0.0,1.0
10734,2842,4236,-0.8442610313427305,-0.48743433371202943,-0.22278034310687939,0.0016870202591117221,0.3311396772954967,0.5198156705617948,0.018639062841733296,internal,0.0,1.0
10735,2843,5303,-0.29673558989067345,-0.9076871594246931,-0.29673558989067306,0.0008436935603077655,0.5555553865413495,0.05466945691863018,0.2980622378011198,internal,0.0,1.0
10736,2843,29380,-0.5773501682502583,-0.5773504710683085,-0.5773501682502576,0.0015727828187391815,0.5442317724227905,0.07279112935066222,0.28320053219795227,internal,0.0,1.0
10737,2843,15730,0.19947890338389077,0.6928956165001691,0.6928952530791439,0.0010446664435215817,0.5413501691798993,0.06887466682949976,0.2980622378011198,internal,0.0,1.0
10738,2844,19884,0.0,0.0,-1.0,0.0009080462662645061,0.6436682343482971,0.11540675659974413,0.05591718852519989,internal,0.0,1.0
10739,2844,19382,0.707106533936602,-0.0,0.7071070284364065,0.0012841708959850497,0.6436682343482971,0.11540675659974413,0.07012239595254262,internal,0.0,1.0
10740,2844,26195,-0.707106533936602,0.7071070284364065,0.0,0.0012841708959850497,0.6294630169868469,0.11540675659974413,0.07012239595254262,internal,0.0,1.0
10741,2845,17851,0.48534686091103396,0.24031999170936397,0.8406454223919956,0.0017751379646367815,0.5065000624577246,0.01952863981326421,0.3969866195145764,internal,0.0,1.0
10742,2845,24722,0.4142436026782666,0.5600079915148837,-0.717490966549124,0.002079833299175031,0.5065000624577246,0.01952863981326421,0.3773787763773216,internal,0.0,1.0
10743,2845,-1,-0.0,-1.0,0.0,0.0014983138473779194,0.5075541821617893,0.0,0.38235294117646884,example1,0.0,0.3212890625
10744,2846,10539,0.8164965809276886,0.4082480763391106,0.40824850458857803,0.0022242488485771945,0.3169484337170918,0.4563317696253459,0.16955884794394174,internal,0.0,1.0
10745,2846,14539,-0.7071067811865476,0.7071067811865476,0.0,0.0012841713450135153,0.3027432262897491,0.4705369770526886,0.15535364051659903,internal,0.0,1.0
10746,2846,12786,-0.7071067811865475,-0.7071067811865475,-0.0,0.0025683408939128544,0.3098458250363667,0.4492291609446208,0.1624562442302704,internal,0.0,1.0
10747,2846,16274,0.7071066575615855,-2.472498593571724e-07,-0.7071069048114447,0.001284171120499302,0.3169484337170918,0.4563317696253459,0.1411484330892563,internal,0.0,1.0
10748,2847,31240,0.8425589490316274,0.5386041379405837,-0.0,0.0020450975918318553,0.4271469767921894,0.01952863981326421,0.7023054443153672,internal,0.0,1.0
10749,2847,24646,-0.49952807978824637,-0.043437196183454416,-0.8652080140005567,0.0017247431599555004,0.41016608652190634,0.01952863981326421,0.6925015227467398,internal,0.0,1.0
10750,2847,32547,-0.4822542798598833,0.2640515825123959,0.8352889148848588,0.001786521498722206,0.41016608652190634,0.01952863981326421,0.7121093658839946,internal,0.0,1.0
10751,2847,-1,0.0,-1.0,0.0,0.0014983138473779176,0.4226497308103732,0.0,0.7058823529411752,example1,0.0,0.0
10752,2848,19954,0.816496580927726,-0.408248290463863,-0.408248290463863,0.0022242515706690632,0.6862838864326477,0.7120254635810852,0.8229984641075134,internal,0.0,1.0
10753,2848,19432,0.0,-1.0,0.0,0.0018160938025744144,0.6720786690711975,0.697820246219635,0.8372036814689636,internal,0.0,1.0
10754,2848,2849,-0.7071067811865476,0.7071067811865476,-0.0,0.002568344486142463,0.6720786690711975,0.7120254635810852,0.8229984641075134,internal,0.0,1.0
10755,2848,20470,0.0,0.7071067811865476,0.7071067811865476,0.0012841722430712314,0.6862838864326477,0.7120254635810852,0.8514088988304138,internal,0.0,1.0
10756,2849,16627,-0.0,0.7071067811865476,-0.7071067811865476,0.0012841722430712314,0.6720786690711975,0.7262306809425354,0.8087932467460632,internal,0.0,1.0
10757,2849,20038,-1.0,-0.0,0.0,0.0018160938025744144,0.6578734517097473,0.7120254635810852,0.8229984641075134,internal,0.0,1.0
10758,2849,26845,-0.0,0.7071067811865476,0.7071067811865476,0.0012841722430712314,0.6720786690711975,0.7262306809425354,0.8372036814689636,internal,0.0,1.0
10759,2850,12335,0.6396020406323456,0.4264017580145289,-0.6396020406323439,0.00212955712358077,0.38087186217308044,0.4208187361558278,0.8301010727882385,internal,0.0,1.0
10760,2850,21847,-0.4480014707361726,0.7736855720746341,0.4480014707361714,0.0013310281845479428,0.36476848103081294,0.43279816093150925,0.8443127536621681,internal,0.0,1.0
10761,2850,9757,0.07687416229704434,-0.7177105715910979,0.6920851816052032,0.0027842786676934477,0.37187108971153804,0.41149035475754886,0.837210144981443,internal,0.0,1.0
10762,2850,10506,-0.6443802269959854,0.03976353812927016,-0.7636707301527565,0.0015205394994269453,0.35766587235008784,0.41149035475754886,0.8230049276199928,internal,0.0,1.0
10763,2851,6028,0.2949997024672433,-0.9530695063755117,0.06807122418009064,0.003321694620562083,0.4020542229525816,0.38762207050001546,0.5008431346666425,internal,0.0,1.0
10764,2851,33785,-0.6814975390333247,-0.7301981606044411,0.048700621571116376,0.002875720551748321,0.3665412093512785,0.3947246692466331,0.5079457334132603,internal,0.0,1.0
10765,2852,26098,-0.0,-0.7159682937726413,0.6981327970467316,0.0017881079921016482,0.5930177583693258,0.03905727962652842,0.9308178144410216,internal,0.0,1.0
10766,2852,26094,0.0,0.8944271597249903,0.44721365804980373,0.0020304504091740437,0.6010526021321615,0.07279112935066222,0.922434945901235,internal,0.0,1.0
10767,2852,26101,-0.9105566823711309,0.11846170663095706,-0.39604715912547644,0.004147907795667265,0.5930177583693258,0.05326248953739801,0.9024073995863362,internal,0.0,1.0
10768,2853,17150,0.7071067811865476,-0.0,-0.7071067811865476,0.0012841722430712314,0.6862838864326477,0.7972567677497864,0.8940245509147644,internal,0.0,1.0
10769,2853,12525,0.0,0.7071067811865476,-0.7071067811865476,0.0012841722430712314,0.6720786690711975,0.8114619851112366,0.8940245509147644,internal,0.0,1.0
10770,2853,12041,0.0,0.0,1.0,0.0009080469012872072,0.6862838864326477,0.8114619851112366,0.9082297682762146,internal,0.0,1.0
10771,2853,27760,-0.5773502691896257,-0.5773502691896257,0.5773502691896257,0.0015727833686849239,0.6720786690711975,0.7972567677497864,0.8940245509147644,internal,0.0,1.0
10772,2854,15107,-0.0034697144409609067,-0.0020452954899363935,-0.9999918888911334,0.0017927443535697342,0.020418216784795128,0.1798879524055135,0.43961294178580074,internal,0.0,1.0
10773,2854,-1,-1.0,0.0,0.0,0.0014850031340361291,0.0,0.1766497040351955,0.4566037883834559,example1,0.0,0.0
10774,2854,24426,0.26674238790713684,0.8358204604186558,0.47984649257772516,0.0018614780620336252,0.020418216784795128,0.1896777516359268,0.4565062960040473,internal,0.0,1.0
10775,2854,25324,0.484906727636978,-0.7566889543678148,0.43850574891344424,0.0020512982910184103,0.020418216784795128,0.1701665275677309,0.45654620254632333,internal,0.0,1.0
10776,2855,4002,0.4665029592367107,-0.43776355841101794,-0.7685948581344499,0.0019107816457524574,0.16970781522228304,0.01952863981326421,0.4499323382696096,internal,0.0,1.0
10777,2855,20918,0.9976508309563678,-0.06850415675029545,-0.0,0.0012512780435889731,0.1877605889967119,0.03905727962652842,0.463971987951244,internal,0.0,1.0
10778,2855,8151,-0.7343096738773403,0.6788146306983625,0.0,0.0017000165248436054,0.17104875832720232,0.03905727962652842,0.4538286486105256,internal,0.0,1.0
10779,2856,11738,-0.24243169680375243,-0.7967194316617083,0.5535928283472411,0.0033512643464458564,0.2310172097829851,0.1695754477225888,0.5116959269041276,internal,0.0,1.0
10780,2856,13360,0.4856911541735315,0.8676021123341301,0.10663337859665785,0.0033884790682524473,0.23089456591511412,0.19031788751612114,0.5092169425546206,internal,0.0,1.0
10781,2856,24428,-0.9980674217111496,-0.013159396959150714,-0.06073098048385008,0.002585712474582296,0.2088644198374786,0.18449683886387935,0.4911918747478066,internal,0.0,1.0
10782,2856,35732,0.6445118941301055,-0.08697476517247743,-0.7596313635889558,0.002711220368625762,0.23268477705602278,0.17207680374497145,0.4837487261172629,internal,0.0,1.0
10783,2857,22620,0.0829110362008341,0.3700174529518119,-0.9253176992726106,0.003569715834936002,0.46788233762116843,0.26781817509965805,0.6771674453762898,internal,0.0,1.0
10784,2857,3481,0.25644944799873726,-0.7995483916419771,-0.5430985638388951,0.0026635318036327457,0.46607123493972114,0.23033834048530397,0.6831761155314786,internal,0.0,1.0
10785,2857,30480,-0.7637136448534191,0.13800541052829976,0.6306314100404617,0.003916096931448734,0.45367713019382566,0.2536129676723153,0.69137266273774,internal,0.0,1.0
10786,2857,7535,0.6590462032474554,0.08790230089301306,0.7469479817784019,0.0030525121783834533,0.48211941684592685,0.25942567672149114,0.6962455655892875,internal,0.0,1.0
10787,2858,27517,-0.0,0.7071067811865476,0.7071067811865476,0.0006420861215356157,0.7217969298362732,0.7901541590690613,0.9011271595954895,internal,0.0,1.0
10788,2858,21711,0.7071067811865476,0.0,-0.7071067811865476,0.0012841722430712314,0.7217969298362732,0.7759489417076111,0.8869219422340393,internal,0.0,1.0
10789,2858,25766,-0.816496580927726,0.408248290463863,-0.408248290463863,0.0011121257853345316,0.707591712474823,0.7759489417076111,0.8869219422340393,internal,0.0,1.0
10790,2858,28136,0.0,-0.7071067811865476,0.7071067811865476,0.0012841722430712314,0.7146943211555481,0.768846333026886,0.8940245509147644,internal,0.0,1.0
10791,2859,18667,0.0,0.0,-1.0,0.000908045313730899,0.07545986274878186,0.3426901002724965,0.60992032289505,internal,0.0,1.0
10792,2859,25573,0.7071064103114022,-0.7071071520614983,-0.0,0.001284171120499263,0.07545986274878186,0.3284849027792613,0.6241255402565002,internal,0.0,1.0
10793,2859,25289,-0.0,0.707107275686352,0.7071062866863972,0.0012841708959852858,0.07545986274878186,0.3426901002724965,0.6241255402565002,internal,0.0,1.0
10794,2860,24758,-0.8361503680707989,-0.5485002843892313,-0.0,0.0014929594336294035,0.15929636222187152,0.03905727962652842,0.3680033157853518,internal,0.0,1.0
10795,2860,8815,0.0,-0.5996642124852827,0.8002517305600819,0.0015599312807134808,0.17350156964921426,0.03905727962652842,0.382208533146802,internal,0.0,1.0
10796,2860,2906,-0.0,1.0,-0.0,0.0009080462662645061,0.16069111724694574,0.05858591943979263,0.3826369941234589,internal,0.0,1.0
10797,2860,29391,0.6376313903254008,0.4322649520839437,-0.6376309444118613,0.0019577746624220237,0.17350156964921426,0.03905727962652842,0.3680033157853518,internal,0.0,1.0
10798,2861,5366,-0.0,0.3364356347797939,0.9417064636341396,0.0013256123379766427,0.20191198450390016,0.03905727962652842,0.5742816247192081,internal,0.0,1.0
10799,2861,21014,0.0,0.14327267817558392,-0.9896832522016302,0.001261350744461665,0.21889287477418318,0.03905727962652842,0.5644777031505805,internal,0.0,1.0
10800,2861,3639,-0.4822642041015521,-0.26397907070295845,-0.8353061041756482,0.0017864847349090458,0.2032929123217667,0.01952863981326421,0.5714545378497996,internal,0.0,1.0
10801,2861,4796,0.4979865647230008,-0.08965224716397541,0.8625380315869173,0.0017300820942824323,0.2174981197491094,0.01952863981326421,0.5714545378497996,internal,0.0,1.0
10802,2862,25573,-0.2357022649741121,0.23570251222427863,0.9428089774801878,0.0019262556330155302,0.09676767885684968,0.3213822940985362,0.6170229315757751,internal,0.0,1.0
10803,2862,30449,0.0,0.0,-1.0,0.0018160918975067561,0.08966507514317833,0.3142796854178111,0.60992032289505,internal,0.0,1.0
10804,2862,17562,-0.4082484570052955,-0.40824831425548974,0.8164964857611736,0.0011121253316524215,0.09676767885684968,0.2929718792438507,0.6170229315757751,internal,0.0,1.0
10805,2862,22063,0.7071070284364065,0.0,-0.707106533936602,0.0012841708959850497,0.11097289125124617,0.307177076737086,0.6170229315757751,internal,0.0,1.0
10806,2863,23711,0.7071070284364065,-0.707106533936602,0.0,0.0038525117898977465,0.16069111724694574,0.584178626537323,0.5673047502835592,internal,0.0,1.0
10807,2863,35814,-0.0,-1.0,0.0,0.0027241362587044904,0.13228070239226028,0.5699734091758728,0.5957151452700297,internal,0.0,1.0
10808,2863,34425,-0.23570256259000572,0.9428089316931091,0.23570239775658386,0.003852511789898165,0.146485909819603,0.584178626537323,0.5957151452700297,internal,0.0,1.0
10809,2864,35313,0.9241319704012643,0.111753582317682,0.365364527727367,0.0020540873157162214,0.3031110165426197,0.48783271220071384,0.8014023144083801,internal,0.0,1.0
10810,2864,30025,-0.5938043456644513,-0.7585781784052607,0.2682453099634162,0.001885639869172785,0.2964994221238226,0.4563863105080262,0.7754411827413912,internal,0.0,1.0
10811,2864,34913,0.805889193166779,0.2668791724575261,-0.5285055493042472,0.003900944993745121,0.296131631870952,0.48170616783970677,0.7686268977176242,internal,0.0,1.0
10812,2864,33646,-0.9787846098160229,0.039870480550895676,0.20097520336583005,0.004007292292949538,0.2893968134430975,0.4918993241093293,0.7825437914221163,internal,0.0,1.0
10813,2865,35977,-0.707106533936602,0.7071070284364066,-0.0,0.0012841708959850499,0.8780542016029358,0.19353542725245157,0.13404582937558493,internal,0.0,1.0
10814,2865,25673,0.9486832317063637,0.0,0.31622796504921863,0.0028714936189610115,0.8851568102836609,0.17222760617733002,0.14114843308925631,internal,0.0,1.0
10815,2865,30529,0.7071065339366023,-0.0,-0.7071070284364064,0.0012841713450137515,0.8851568102836609,0.17222760617733002,0.11273801823457082,internal,0.0,1.0
10816,2865,18245,-0.9486832759358109,-0.3162278323609384,-0.0,0.002871493819772556,0.8780542016029358,0.16512500246365866,0.13404582937558493,internal,0.0,1.0
10817,2866,10679,-1.0,-0.0,0.0,0.0009080456312422491,0.146485909819603,0.21484323839346567,0.12694322566191354,internal,0.0,1.0
10818,2866,6441,0.7071067811865475,0.7071067811865475,-0.0,0.001284170446956427,0.16069111724694574,0.21484323839346567,0.11273801823457082,internal,0.0,1.0
10819,2866,18520,-0.5773502691896257,-0.5773502691896257,-0.5773502691896257,0.0015727811689025286,0.16069111724694574,0.20063803096612295,0.11273801823457082,internal,0.0,1.0
10820,2866,2942,0.7071067811865475,0.0,0.7071067811865475,0.001284170446956427,0.16069111724694574,0.20063803096612295,0.12694322566191354,internal,0.0,1.0
10821,2867,3661,-0.0,-0.0,1.0,0.0009080456312421385,0.08966507514317833,0.2574588507413864,0.3542265594005585,internal,0.0,1.0
10822,2867,15365,-0.0,1.0,0.0,0.000908045313730899,0.07545986274878184,0.2716640532016754,0.3400213619073233,internal,0.0,1.0
10823,2867,18543,0.7071064103114023,0.0,-0.7071071520614984,0.001284169773413866,0.08966507514317833,0.2574588507413864,0.3400213619073233,internal,0.0,1.0
10824,2868,20440,-0.0,1.0,-0.0,0.0018160931675517118,0.08966507514317833,0.4421265423297882,0.39684221148490906,internal,0.0,1.0
10825,2868,31771,0.7071065339364291,0.7071070284365795,-0.0,0.002568341791969468,0.11807549496491754,0.4279213448365529,0.39684221148490906,internal,0.0,1.0
10826,2868,18575,-0.4082480763389689,-0.8164968664273006,-0.4082479335892963,0.002224249626317537,0.10387028257052106,0.4279213448365529,0.3826369941234589,internal,0.0,1.0
10827,2868,18722,-0.40824807633896876,-0.8164968664273001,0.4082479335892972,0.0022242496263175323,0.10387028257052106,0.4279213448365529,0.41104742884635925,internal,0.0,1.0
10828,2869,11684,0.7525762765424271,-0.01886822847881881,0.658234713411263,0.001902100972245461,0.1301784509672895,0.6980714054643858,0.5421194914233731,internal,0.0,1.0
10829,2869,18464,-0.6981029811399935,0.6981024929369721,-0.15907588465458455,0.0009456847873492061,0.12307584725361813,0.7193791917701313,0.535016882742648,internal,0.0,1.0
10830,2869,4625,-0.8577037733432119,-0.1191885075365354,0.5001383177322343,0.001428598295540306,0.11597324353994676,0.6838661881029356,0.5421194914233731,internal,0.0,1.0
10831,2869,33560,0.23570270910875663,-0.2357025442752323,-0.9428088584336568,0.0019262546975398176,0.1251780986785889,0.6907176772753397,0.5317917466163635,internal,0.0,1.0
10832,2870,3611,0.06001320544353,-0.6751875630079968,-0.7352007684515265,0.0013650811045282777,0.2597807023456434,0.46789396855670046,0.5389742087466325,internal,0.0,1.0
10833,2870,4654,0.09139028523032146,-0.9916126330418831,0.09139038109814528,0.003697330827939948,0.23847288623757557,0.46079135987597536,0.5744872124138282,internal,0.0,1.0
10834,2870,31352,-0.430693553968999,0.8990688156256221,-0.07860233672795033,0.0030830938395395927,0.23137027755685055,0.46789396855670046,0.5673846037331031,internal,0.0,1.0
10835,2870,34124,0.4082480763390364,0.8164965809276878,0.4082485045886535,0.0022242496263171693,0.26012758413950604,0.4705369770526886,0.5673047502835592,internal,0.0,1.0
10836,2871,13329,0.7368123070507449,0.0637247656301463,0.6730874968560491,0.003298780029761862,0.19471806299651848,0.5990916730649007,0.3027058933814524,internal,0.0,1.0
10837,2871,8240,-0.8308614592731248,0.5484597254534085,0.09413376147857626,0.003156492090084547,0.17341025185550438,0.6061942817456258,0.2956032847007273,internal,0.0,1.0
10838,2871,30333,-0.40824855217186923,-0.8164963905945918,0.4082484094219796,0.0022242493670708175,0.17489632467428848,0.5699734091758728,0.29740573962529504,internal,0.0,1.0
10839,2872,19961,-0.7071070284363197,-4.944998035645572e-07,0.7071065339365161,0.0006420858970213048,0.5087187389532725,0.5770760178565979,0.8443062901496887,internal,0.0,1.0
10840,2872,11646,0.7071067811865476,0.7071067811865476,0.0,0.0006420861215356157,0.5229239463806152,0.5770760178565979,0.8443062901496887,internal,0.0,1.0
10841,2872,16815,-0.0,0.7071067811865476,-0.7071067811865476,0.0006420856725067584,0.5087187389532725,0.5770760178565979,0.8301010727882385,internal,0.0,1.0
10842,2872,27218,0.0,-1.0,-0.0,0.0009080462662645073,0.5158213476339976,0.5699734091758728,0.8372036814689636,internal,0.0,1.0
10843,2873,10659,0.4501291402540178,-0.7733290488664166,-0.44648173453517925,0.0020175599851132513,0.020418216784795128,0.5527362344311723,0.4707591428752574,internal,0.0,1.0
10844,2873,30984,0.13744440490305132,9.347334688480129e-16,0.9905094828222727,0.0018188693744061266,0.020418216784795128,0.5625401559997999,0.4877400331455406,internal,0.0,1.0
10845,2873,-1,-1.0,-0.0,-0.0,0.001498313847377934,0.0,0.5588235294117635,0.47359240162122257,example1,0.0,0.0
10846,2873,24369,0.18553003001032903,0.8509899858243174,-0.4913192973933493,0.0018334384308967345,0.020418216784795128,0.5723440775684273,0.4707591428752574,internal,0.0,1.0
10847,2874,34133,0.0,0.7071067811865476,0.7071067811865476,0.0006420856725067576,0.1251780986785889,0.5628708004951477,0.5317917466163635,internal,0.0,1.0
10848,2874,18590,0.7071070284364066,-0.707106533936602,0.0,0.0006420858970212259,0.1251780986785889,0.5486655831336975,0.5317917466163635,internal,0.0,1.0
10849,2874,30332,-0.0,-0.0,-1.0,0.0009080462662645061,0.11807549496491754,0.5557681918144226,0.5246891379356384,internal,0.0,1.0
10850,2874,18594,-0.7071070284364066,0.0,0.707106533936602,0.0006420858970212259,0.11097289125124617,0.5486655831336975,0.5317917466163635,internal,0.0,1.0
10851,2875,15392,-0.7040611406584093,-0.09270990837855528,-0.7040616330288276,0.0011263590921833833,0.1344588344974652,0.3444894212451249,0.32527162331011555,internal,0.0,1.0
10852,2875,19712,-0.4082482428804058,0.8164964857612109,-0.40824852838026726,0.0011121243594768052,0.1251780986785889,0.3639979064464569,0.3471239705880484,internal,0.0,1.0
10853,2875,8321,0.9515370314330466,0.15541557159761482,0.2653738455774649,0.0012318328515251167,0.14156143821113656,0.35159202992585,0.33237423199084065,internal,0.0,1.0
10854,2876,18460,-0.42640167668866114,-0.6396020677409894,0.6396020677409894,0.002129557529742598,0.1677937209606171,0.9180009961128235,0.3755343854427338,internal,0.0,1.0
10855,2876,12670,0.0,-0.7071067811865476,-0.7071067811865476,0.0006420856725067576,0.18199892838795984,0.9037957787513733,0.3613291680812836,internal,0.0,1.0
10856,2876,9239,0.7071070284364066,0.707106533936602,0.0,0.0012841717940424518,0.18199892838795984,0.9180009961128235,0.3755343854427338,internal,0.0,1.0
10857,2877,21983,-0.5773502691895552,0.5773500673109263,0.5773504710683252,0.0015727822687935358,0.07545986274878184,0.8114619851112366,0.5104839305082957,internal,0.0,1.0
10858,2877,18455,0.7071066575615642,0.0,-0.7071069048115092,0.0012841715695279651,0.08966507514317833,0.8114619851112366,0.5104839305082957,internal,0.0,1.0
10859,2877,8292,-0.0,-0.7071065339366025,-0.7071070284364062,0.0012841713450137521,0.07545986274878186,0.7972567677497864,0.5104839305082957,internal,0.0,1.0
10860,2877,6495,0.0,0.0,1.0,0.0009080465837758571,0.08966507514317833,0.7972567677497864,0.5246891379356384,internal,0.0,1.0
10861,2878,29554,0.0,-0.31622829677037895,-0.9486831211325017,0.0028714896027279323,0.16069111724694574,0.825667162736257,0.3684317767620087,internal,0.0,1.0
10862,2878,31973,0.0,-0.31622829677037895,0.9486831211325017,0.0028714896027279323,0.146485909819603,0.825667162736257,0.3826369941234589,internal,0.0,1.0
10863,2878,16221,-0.7071070284364066,-0.0,-0.707106533936602,0.0019262540988340686,0.1251780986785889,0.8469749490420023,0.3755343854427338,internal,0.0,1.0
10864,2878,35384,0.5144955684713105,0.685994890854796,0.5144952086701096,0.00264738492478572,0.15358851353327438,0.8469749490420023,0.3755343854427338,internal,0.0,1.0
10865,2879,17156,-0.876425397281593,0.4740862644466028,-0.0843844586571938,0.003351918718667382,0.6893358726760659,0.8399089875454252,0.4811191589505915,internal,0.0,1.0
10866,2879,6113,0.4344818415120683,-0.5603339669622581,0.7051605312725755,0.0024756653262347494,0.6967231172454308,0.8249609464670419,0.4925852182681576,internal,0.0,1.0
10867,2879,16071,0.91732528368892,0.3892825920915822,-0.08350681049771438,0.0027609824779196916,0.7073070765861832,0.8406152038146404,0.4706074464019367,internal,0.0,1.0
10868,2879,34925,-0.3535404710395747,-0.6730332766084144,-0.6496424739153507,0.0018969369138763436,0.696438481356791,0.8186012012396797,0.4598113428425237,internal,0.0,1.0
10869,2880,12669,0.8164967712606563,-0.40824781463120424,-0.40824838563032817,0.0011121247483471355,0.11097289125124617,0.8895905613899231,0.3471239705880484,internal,0.0,1.0
10870,2880,9264,0.7071070284364065,0.707106533936602,0.0,0.0012841708959850497,0.11097289125124617,0.9037957787513733,0.3613291879494986,internal,0.0,1.0
10871,2880,6581,-0.0,-0.7071067811865476,0.7071067811865476,0.0006420856725067576,0.11097289125124617,0.8895905613899231,0.3755343854427338,internal,0.0,1.0
10872,2880,19557,-1.0,0.0,0.0,0.0018160925325290123,0.10387028753757481,0.8966931700706482,0.3542265792687735,internal,0.0,1.0
10873,2881,20317,-0.8164967712606563,0.40824781463120424,-0.40824838563032817,0.0011121247483471355,0.19620413581530258,0.4634343683719635,0.9153323570887247,internal,0.0,1.0
