cell_id,cx,cy,cz,volume,sigma_t,sigma_s,q
77,0.4428369050729135,0.9767570197582245,0.9431781194258082,3.292048724159777e-05,1.0,0.5,0.0
78,0.7470273541217932,0.1195862499938107,0.027958594262599945,1.1742399181119405e-05,1.0,0.5,0.0
79,0.250619454600121,0.33079988780177194,0.04193789139389992,1.6925113665771658e-05,1.0,0.5,0.0
80,0.9143859579365122,0.7787729393812336,0.013979297131299973,3.191417046883242e-05,1.0,0.5,0.0
81,0.03062732517719269,0.8319512482951663,0.46293382304875796,1.279611209828922e-05,1.0,0.5,0.0
82,0.04594098776578904,0.6031996476299619,0.5502036701694929,1.8540698481243658e-05,1.0,0.5,0.0
83,0.8070281147956848,0.07989373430609702,0.17311014980077746,1.2898987821068696e-05,1.0,0.5,0.0
84,0.13050505146384242,0.2663371078670025,0.37020742893219,1.2898987821068696e-05,1.0,0.5,0.0
85,0.6127605884779415,0.17804019720922692,0.6430303644786785,7.217504878226808e-05,1.0,0.5,0.0
86,0.355935636329657,0.014646479859948158,0.7031996714718193,2.9260031452669514e-05,1.0,0.5,0.0
87,0.6738543212413788,0.5539925396442413,0.35955352336168295,2.5797998193716676e-05,1.0,0.5,0.0
88,0.4316689256684536,0.4165839959687581,0.3047366035997436,5.995118475704261e-05,1.0,0.5,0.0
89,0.9671370387077332,0.29858527770813736,0.3841497331600462,1.3262715630473042e-05,1.0,0.5,0.0
90,0.25061824567177715,0.12004871650369783,0.04193789139389992,1.692512550199555e-05,1.0,0.5,0.0
91,0.4159703758642719,0.5117290180295045,0.2572514741771451,0.00011431597780531077,1.0,0.5,0.0
92,0.31694842875003815,0.4421265572309494,0.08787890523672104,2.579793504933127e-05,1.0,0.5,0.0
93,0.0825624689459801,0.23970234766602516,0.32226486504077917,1.2898967524664064e-05,1.0,0.5,0.0
94,0.146485909819603,0.6019351482391357,0.9295375645160675,2.5797953090564418e-05,1.0,0.5,0.0
95,0.08473019636829932,0.6124170601939851,0.027958594262599945,1.9515722766031875e-05,1.0,0.5,0.0
96,0.2104093432426453,0.07989373430609702,0.6099203526973724,2.5797939559639543e-05,1.0,0.5,0.0
97,0.1677937209606171,0.9428601264953613,0.21572577208280566,1.28989855659114e-05,1.0,0.5,0.0
98,0.4661031067371368,0.836321085691452,0.10918671637773514,1.2898976545282217e-05,1.0,0.5,0.0
99,0.07190855965018274,0.8469749689102173,0.5140352323651314,1.2898953993721874e-05,1.0,0.5,0.0
100,0.13050505146384242,0.47941523790359497,0.10385976359248161,1.28989855659114e-05,1.0,0.5,0.0
101,0.012637768090899774,0.08919927948460771,0.9878674615998377,2.405148339689206e-05,1.0,0.5,0.0
102,0.8496437668800354,0.7084741592407227,0.8123445510864258,2.5798007214352175e-05,1.0,0.5,0.0
103,0.3603380769473071,0.8989889961053241,0.8921431775946749,8.850230740257547e-06,1.0,0.5,0.0
104,0.36360554747721674,0.7194716914010693,0.9754226803779602,1.0268416688026754e-05,1.0,0.5,0.0
105,0.015313662588596346,0.6163825594327019,0.2696190768948403,3.058997047012199e-05,1.0,0.5,0.0
106,0.29564061760902405,0.921552300453186,0.32226486504077917,3.869698375962167e-05,1.0,0.5,0.0
107,0.7521260020101949,0.06656420104787991,0.05259179696440697,3.504016474285274e-05,1.0,0.5,0.0
108,0.9188941121101379,0.2450292967259884,0.4341309070587158,5.1595856567687124e-05,1.0,0.5,0.0
109,0.9780913591384888,0.2755379089537785,0.6713582203755277,9.153441339168082e-06,1.0,0.5,0.0
110,0.5932043184493743,0.029292959719896317,0.7365306983975801,2.447719282250067e-05,1.0,0.5,0.0
111,0.08755191929454553,0.7261944558599731,0.5729307936249832,1.7900066677451583e-05,1.0,0.5,0.0
112,0.5230355911791355,0.9767570197582245,0.5450573055183181,1.6819822440245477e-05,1.0,0.5,0.0
113,0.8656246364116669,0.36222225427627563,0.6472090184688568,1.2899003607176088e-05,1.0,0.5,0.0
114,0.30096755921840673,0.6924933195114136,0.33824570477008825,3.869683942965566e-05,1.0,0.5,0.0
